total_area,no_of_bed_room,no_of_bath_room,city,tiles,rent_tk,balcony
1030.54,3,1,raipur city,yes,22372.98,3
1260.57,2,1,noakhali city,yes,23683.71,0
1102.76,3,2,raipur city,no,18357.59,0
1227.24,3,3,feni city,yes,24283.63,1
1256.12,2,2,noakhali city,no,27629.61,0
1577.44,3,3,feni city,no,30000.0,3
1404.04,4,4,lakshmipur city,yes,29301.76,3
824.33,1,1,lakshmipur city,no,16647.03,1
1226.6,3,3,feni city,yes,23347.31,2
1025.85,2,1,raipur city,no,18360.84,2
1586.54,3,1,noakhali city,no,24479.13,0
1390.38,4,4,raipur city,yes,28616.5,1
992.36,2,2,noakhali city,yes,25691.78,0
966.07,2,1,feni city,yes,17818.72,0
971.68,1,1,noakhali city,yes,21552.02,1
1456.41,4,1,raipur city,no,26414.05,1
1316.24,3,1,lakshmipur city,yes,23536.83,3
1502.88,3,1,noakhali city,yes,24058.26,0
793.09,1,1,feni city,yes,13834.7,1
804.02,2,1,feni city,no,15461.14,0
1244.4,4,3,feni city,yes,27728.37,1
682.31,1,1,noakhali city,yes,12085.05,1
1070.01,3,2,lakshmipur city,no,21491.35,3
1252.35,3,1,noakhali city,no,27371.55,1
1672.72,4,4,noakhali city,yes,30000.0,2
1302.19,3,3,feni city,no,19936.21,0
1626.81,5,4,lakshmipur city,yes,30000.0,4
973.93,2,1,raipur city,yes,12803.36,1
1683.77,5,2,lakshmipur city,yes,30000.0,3
1375.29,3,3,lakshmipur city,no,30000.0,2
1295.11,3,1,lakshmipur city,yes,24054.03,1
1061.11,2,1,raipur city,yes,17948.99,2
1062.5,2,2,raipur city,yes,18668.19,2
942.17,2,1,lakshmipur city,yes,19557.48,2
716.27,1,1,feni city,yes,12499.88,0
1417.14,3,2,raipur city,yes,23220.72,0
941.34,1,1,lakshmipur city,yes,17970.17,1
1543.06,4,2,raipur city,yes,30000.0,4
1264.93,3,3,lakshmipur city,no,28942.18,0
844.66,2,1,raipur city,no,11787.66,1
1378.76,4,1,lakshmipur city,yes,30000.0,1
1261.43,4,2,feni city,yes,23032.22,0
522.09,1,1,noakhali city,yes,14534.82,1
1263.85,2,1,raipur city,yes,17332.37,2
1625.98,4,2,lakshmipur city,yes,30000.0,2
1291.11,4,3,noakhali city,no,30000.0,1
992.13,2,2,lakshmipur city,no,18013.53,1
1487.0,4,2,lakshmipur city,yes,26828.1,0
1339.39,2,1,noakhali city,yes,26902.98,0
1124.29,3,2,noakhali city,yes,30000.0,2
1605.91,4,3,lakshmipur city,yes,28169.31,2
809.69,2,2,lakshmipur city,yes,17668.32,2
1393.16,3,2,raipur city,yes,26839.94,1
511.67,1,1,raipur city,yes,9003.74,1
1068.18,3,3,raipur city,yes,19571.63,3
988.18,2,2,noakhali city,no,18594.99,1
1564.6,5,4,feni city,yes,30000.0,2
1526.51,5,1,feni city,yes,30000.0,1
990.39,2,1,feni city,no,17019.27,0
941.7,3,1,lakshmipur city,yes,23317.05,3
1504.05,4,3,lakshmipur city,yes,30000.0,3
1308.66,3,1,feni city,yes,19859.05,2
1113.6,3,3,lakshmipur city,no,30000.0,3
1177.6,3,3,lakshmipur city,yes,24867.99,0
1108.42,2,1,noakhali city,yes,24027.33,1
1428.29,4,4,lakshmipur city,yes,28509.56,2
1069.71,3,1,feni city,yes,15733.28,0
1024.86,3,2,feni city,no,19282.08,1
1024.95,2,2,lakshmipur city,no,23181.95,2
1137.04,3,1,feni city,yes,21500.19,1
1623.79,4,2,feni city,yes,30000.0,2
918.44,3,2,noakhali city,yes,30000.0,3
996.12,2,2,noakhali city,yes,21283.09,0
1371.26,4,2,feni city,yes,24671.87,3
868.49,1,1,feni city,yes,11595.24,0
1079.4,3,3,raipur city,yes,16412.77,0
997.19,2,1,lakshmipur city,yes,19943.09,2
831.39,2,1,feni city,yes,17471.55,2
1057.65,1,1,feni city,no,12597.28,0
1251.18,3,2,noakhali city,yes,29419.17,3
1225.36,3,3,noakhali city,no,28161.74,0
1191.03,3,3,lakshmipur city,yes,27245.71,1
1090.0,2,1,raipur city,yes,14218.24,0
953.61,2,1,feni city,yes,21150.41,2
1359.7,3,2,noakhali city,yes,30000.0,3
1424.36,3,2,noakhali city,yes,30000.0,3
1115.31,3,1,noakhali city,yes,29564.83,2
976.65,1,1,raipur city,yes,11160.87,1
1472.08,4,1,lakshmipur city,yes,30000.0,3
1269.05,3,3,noakhali city,yes,27143.18,1
1432.36,4,4,lakshmipur city,yes,30000.0,4
1663.08,5,2,noakhali city,no,30000.0,3
762.35,2,2,feni city,yes,16739.17,2
1413.64,3,3,noakhali city,no,30000.0,0
1302.47,4,1,feni city,no,27309.0,4
1201.07,4,4,raipur city,yes,19792.93,0
839.98,2,1,noakhali city,no,21450.16,2
1035.43,2,2,noakhali city,yes,19024.96,0
1404.08,4,2,noakhali city,yes,30000.0,1
1306.8,4,2,feni city,yes,25896.27,0
1191.42,3,2,noakhali city,yes,30000.0,3
1444.06,4,2,raipur city,yes,22942.81,0
1081.6,2,2,noakhali city,no,21148.17,1
1054.24,2,1,raipur city,yes,16082.13,0
1331.3,3,2,noakhali city,yes,27062.46,1
982.52,2,1,raipur city,no,14901.07,0
1367.08,3,1,lakshmipur city,no,26192.14,2
1409.04,3,1,raipur city,yes,21875.59,0
1477.01,4,2,lakshmipur city,yes,30000.0,2
883.21,1,1,lakshmipur city,yes,13410.43,0
1101.67,3,1,raipur city,yes,19088.74,2
1074.87,2,2,lakshmipur city,yes,23377.16,2
912.95,2,1,noakhali city,no,22504.62,2
1292.1,2,1,noakhali city,yes,20455.63,0
1510.04,3,1,noakhali city,yes,30000.0,1
835.83,1,1,noakhali city,yes,13964.45,1
1144.05,2,1,lakshmipur city,yes,17440.22,0
1274.4,3,3,noakhali city,no,24859.96,0
1170.28,3,2,raipur city,yes,19099.69,3
1583.82,5,1,raipur city,yes,28331.72,0
878.47,2,1,lakshmipur city,yes,18608.62,2
980.28,1,1,raipur city,no,10905.94,0
733.95,1,1,feni city,no,11099.28,0
878.76,2,1,noakhali city,no,19924.61,2
1236.95,3,2,feni city,yes,22480.82,0
1093.77,3,3,lakshmipur city,yes,23107.79,2
941.04,2,2,feni city,yes,16225.71,2
766.27,1,1,raipur city,yes,9731.74,0
1344.04,4,1,lakshmipur city,no,24677.47,4
1469.34,5,3,noakhali city,yes,30000.0,2
960.35,2,2,raipur city,yes,18265.81,1
1175.41,3,2,lakshmipur city,yes,24296.28,2
916.78,2,2,lakshmipur city,no,20357.0,1
1409.42,3,3,lakshmipur city,yes,25027.98,0
958.84,2,1,noakhali city,yes,21973.19,1
1059.22,2,1,noakhali city,no,18603.67,0
1645.13,5,4,noakhali city,no,30000.0,0
730.0,1,1,noakhali city,no,15326.03,0
1039.16,2,2,feni city,yes,19767.42,0
1055.95,2,1,raipur city,yes,13069.39,0
1081.41,3,3,noakhali city,yes,25682.51,3
957.65,2,2,feni city,no,18615.35,1
1462.23,3,3,raipur city,yes,23669.9,0
1743.69,5,2,lakshmipur city,yes,30000.0,1
1334.94,3,3,raipur city,no,22691.67,1
1337.28,3,2,raipur city,yes,21092.08,2
1623.52,4,2,raipur city,yes,20892.29,0
1018.1,3,1,raipur city,yes,16253.18,3
1284.91,3,3,feni city,yes,28025.5,1
727.48,1,1,lakshmipur city,no,11642.25,1
868.81,2,1,raipur city,yes,16079.21,0
978.74,2,2,lakshmipur city,yes,16438.0,0
1181.99,2,1,raipur city,no,14400.07,1
981.29,2,1,lakshmipur city,no,19085.45,2
1194.54,2,1,noakhali city,yes,27537.06,1
1265.45,3,3,raipur city,yes,19271.73,1
950.1,2,1,raipur city,no,18175.38,2
855.6,2,1,noakhali city,yes,20548.61,0
1404.54,3,2,lakshmipur city,yes,28522.52,3
1383.6,5,2,feni city,no,25009.46,4
818.55,2,1,noakhali city,yes,21753.1,1
1126.89,2,2,lakshmipur city,no,20565.48,1
1092.8,2,2,feni city,no,20312.39,2
1063.0,2,1,lakshmipur city,yes,18844.25,0
1352.07,4,3,feni city,no,25888.96,1
1198.76,2,2,raipur city,no,16816.09,0
1680.2,5,1,feni city,yes,30000.0,4
959.43,1,1,lakshmipur city,yes,16309.38,1
1213.67,4,4,feni city,yes,30000.0,2
1406.12,4,1,raipur city,yes,24913.1,1
1146.39,3,3,raipur city,yes,23825.24,0
1219.61,3,2,noakhali city,yes,30000.0,1
1040.06,2,2,feni city,yes,19370.21,2
1471.88,4,3,noakhali city,yes,30000.0,4
1249.28,3,1,lakshmipur city,no,19953.63,1
1342.63,3,3,noakhali city,yes,30000.0,0
1142.67,2,2,lakshmipur city,yes,20384.47,1
993.89,3,3,raipur city,yes,26346.73,3
708.45,2,1,feni city,yes,15116.05,0
1079.72,2,1,raipur city,yes,13848.56,1
1160.19,2,2,raipur city,yes,20120.8,2
1463.65,4,2,feni city,yes,30000.0,4
1209.29,3,3,noakhali city,yes,30000.0,1
1296.52,3,1,lakshmipur city,yes,26798.26,0
883.17,2,2,raipur city,yes,18588.22,2
960.18,2,1,lakshmipur city,no,18257.05,0
1327.42,4,2,noakhali city,yes,30000.0,2
801.8,1,1,raipur city,yes,10423.24,1
1502.66,4,4,noakhali city,no,30000.0,2
1099.02,2,1,feni city,no,17761.23,2
556.4,1,1,lakshmipur city,no,13174.65,1
1549.4,4,1,feni city,yes,28729.61,1
1048.3,2,2,lakshmipur city,yes,25215.33,2
930.25,2,1,noakhali city,yes,25353.51,2
1043.39,2,2,feni city,no,20869.86,2
1424.79,4,3,noakhali city,yes,26664.8,0
946.91,2,2,feni city,yes,19961.03,1
1243.03,2,1,lakshmipur city,yes,26628.93,2
1262.93,3,1,feni city,no,20415.18,0
981.15,2,1,noakhali city,no,20308.46,2
1779.58,5,2,raipur city,yes,27739.61,5
1042.17,2,1,noakhali city,no,22563.56,2
1451.88,4,2,lakshmipur city,yes,30000.0,4
1380.94,4,1,feni city,yes,27984.99,3
639.63,1,1,feni city,yes,8972.46,0
934.3,2,2,lakshmipur city,no,20360.42,2
1027.79,2,1,feni city,yes,16314.59,0
1124.88,2,2,lakshmipur city,yes,22927.3,0
1365.97,3,3,noakhali city,no,30000.0,3
709.04,1,1,lakshmipur city,yes,14174.79,0
744.99,1,1,feni city,yes,13113.14,0
1052.17,2,1,lakshmipur city,yes,16115.17,0
1213.89,3,3,raipur city,yes,22891.04,1
667.76,1,1,noakhali city,no,14548.27,0
927.56,3,3,raipur city,no,21552.5,3
744.98,2,2,feni city,no,17240.92,2
1070.19,3,2,noakhali city,yes,24599.24,2
997.63,2,2,noakhali city,yes,21087.51,0
1224.76,2,1,feni city,yes,16323.26,1
1529.06,4,1,noakhali city,no,29989.7,2
1332.11,4,1,lakshmipur city,no,30000.0,2
907.25,2,1,noakhali city,no,19136.26,1
1739.94,5,4,noakhali city,yes,30000.0,0
1061.66,3,1,raipur city,no,16765.64,2
1102.6,3,1,raipur city,no,16170.91,1
1017.51,2,2,lakshmipur city,yes,21637.6,2
917.74,2,1,lakshmipur city,no,13594.15,0
1239.93,3,2,raipur city,yes,21862.5,1
1298.66,3,2,feni city,yes,26234.73,1
895.15,2,2,noakhali city,yes,24744.65,1
1420.8,3,1,lakshmipur city,yes,22049.77,1
1032.66,3,3,feni city,no,20778.99,0
992.43,1,1,noakhali city,no,15555.4,1
1163.29,3,2,feni city,no,21822.88,0
1365.63,3,3,noakhali city,yes,30000.0,3
722.99,1,1,lakshmipur city,no,12151.72,0
914.5,2,2,noakhali city,yes,22160.15,2
1260.39,3,2,raipur city,no,24638.18,2
1382.99,4,4,lakshmipur city,no,29828.45,0
849.75,2,1,feni city,yes,17001.13,2
1246.75,3,3,lakshmipur city,yes,23448.57,1
1496.79,4,2,feni city,no,28441.79,1
1145.19,3,1,feni city,yes,17774.27,2
1007.94,3,1,raipur city,no,14664.67,2
1078.33,3,1,feni city,no,19387.69,3
871.91,2,1,lakshmipur city,yes,17023.91,2
1191.56,3,1,raipur city,yes,24431.37,3
1239.99,4,1,lakshmipur city,no,30000.0,4
1623.49,4,4,raipur city,yes,30000.0,4
1442.67,4,4,raipur city,yes,24957.07,4
1096.79,3,1,feni city,no,15248.31,0
970.21,2,1,feni city,yes,18833.44,1
1686.42,3,2,raipur city,yes,28351.22,0
1449.12,3,2,feni city,yes,25438.45,2
1050.59,3,1,raipur city,yes,21444.65,2
1183.33,2,2,raipur city,no,20012.94,0
1140.23,2,1,lakshmipur city,yes,24909.82,1
1044.02,3,3,feni city,yes,18905.88,1
1325.32,4,3,lakshmipur city,yes,27054.38,3
1000.83,2,2,lakshmipur city,yes,23791.79,2
995.73,2,1,raipur city,no,13247.18,2
1334.01,3,2,noakhali city,yes,30000.0,2
1408.67,4,2,lakshmipur city,no,25659.33,1
924.42,1,1,noakhali city,no,13460.17,0
1245.78,3,3,raipur city,no,22729.7,3
885.03,2,1,noakhali city,yes,18475.53,1
1002.0,2,1,lakshmipur city,yes,20544.25,0
1353.42,2,2,feni city,yes,19650.27,1
879.69,1,1,lakshmipur city,no,15187.49,1
1144.59,2,1,noakhali city,yes,21997.87,2
1295.39,3,1,feni city,yes,19529.42,0
981.09,2,1,raipur city,yes,18334.25,1
1308.62,3,2,feni city,yes,26991.24,0
998.26,2,2,lakshmipur city,yes,23497.39,2
918.31,2,2,lakshmipur city,yes,19977.46,0
1220.71,3,1,lakshmipur city,yes,20340.43,1
702.75,1,1,noakhali city,yes,16791.32,1
973.73,2,2,feni city,yes,17772.22,1
1253.81,3,1,feni city,no,21020.68,2
1867.07,5,1,lakshmipur city,no,30000.0,5
1397.34,2,2,noakhali city,yes,25046.86,1
1355.23,3,2,lakshmipur city,yes,30000.0,2
990.34,2,1,lakshmipur city,yes,18599.52,1
805.62,1,1,lakshmipur city,no,13380.71,1
1313.15,3,2,feni city,no,23442.26,1
1594.93,4,4,noakhali city,yes,30000.0,0
1001.73,2,2,lakshmipur city,yes,23047.42,1
810.48,2,2,noakhali city,yes,24428.09,1
1530.5,3,1,feni city,no,24283.85,0
894.82,1,1,feni city,yes,14128.1,0
1064.56,2,1,raipur city,yes,18667.13,1
692.49,1,1,feni city,yes,10981.98,0
1379.61,3,3,noakhali city,no,28861.11,2
1104.29,2,2,feni city,no,19500.0,1
1069.68,2,2,raipur city,yes,19161.44,2
1187.5,3,3,noakhali city,no,30000.0,2
1673.89,5,2,noakhali city,yes,30000.0,2
1467.91,4,1,feni city,yes,24171.06,0
1378.02,5,3,noakhali city,yes,30000.0,3
998.65,1,1,lakshmipur city,yes,15127.1,1
1198.85,3,3,feni city,yes,23377.14,1
1024.37,2,1,noakhali city,yes,20462.15,0
1328.5,3,1,noakhali city,yes,30000.0,2
1229.1,3,1,noakhali city,yes,30000.0,3
908.92,2,2,noakhali city,yes,23220.56,2
1284.42,3,1,feni city,no,25340.35,2
886.64,2,1,noakhali city,no,16018.2,0
653.7,1,1,feni city,no,12054.31,1
1067.6,2,2,lakshmipur city,no,21880.11,0
782.28,1,1,feni city,yes,13130.67,1
1262.3,3,2,feni city,yes,25327.79,0
1013.23,1,1,lakshmipur city,yes,17699.8,0
1244.2,4,1,raipur city,yes,23911.41,0
1575.65,4,3,noakhali city,no,30000.0,1
1032.48,3,3,lakshmipur city,no,24007.11,1
1253.49,2,1,noakhali city,yes,19896.78,0
940.14,2,2,raipur city,yes,15722.33,0
1092.46,2,2,noakhali city,no,26446.96,1
1482.4,2,1,noakhali city,no,22768.92,2
1268.81,4,3,lakshmipur city,no,25230.73,0
1162.05,3,1,raipur city,yes,17986.05,2
908.88,2,1,noakhali city,no,20201.43,0
1330.21,4,4,raipur city,yes,30000.0,3
1315.8,4,4,raipur city,yes,30000.0,2
1201.35,2,2,lakshmipur city,yes,19608.35,2
635.03,1,1,raipur city,yes,11829.63,1
1291.3,3,2,feni city,yes,21521.04,0
748.33,1,,noakhali city,yes,12665.19,1
1095.98,2,1,feni city,yes,20020.55,0
1326.38,3,1,feni city,no,18618.81,1
843.99,2,2,raipur city,no,15273.93,2
1438.1,4,4,lakshmipur city,yes,30000.0,3
1471.94,3,2,lakshmipur city,yes,28935.16,3
859.06,2,2,raipur city,yes,14056.03,0
1546.14,5,1,feni city,no,27929.35,0
692.03,1,1,feni city,no,9180.39,1
1446.97,4,2,noakhali city,yes,30000.0,3
1300.14,3,1,raipur city,yes,22642.15,0
1505.82,5,4,raipur city,yes,30000.0,4
1027.47,3,2,lakshmipur city,yes,21748.83,2
799.63,2,2,raipur city,no,15889.85,2
1477.15,3,1,lakshmipur city,no,27749.04,3
1079.41,3,3,feni city,yes,28091.92,2
1182.48,2,1,raipur city,no,16475.81,2
1124.11,3,2,feni city,no,18533.61,0
1581.76,3,2,lakshmipur city,yes,25392.76,2
774.07,1,1,raipur city,yes,13038.54,1
1159.16,3,2,raipur city,yes,23262.1,2
1218.91,2,2,lakshmipur city,yes,26630.97,0
1355.42,2,1,lakshmipur city,yes,19975.4,2
1317.32,3,1,noakhali city,yes,22493.03,0
758.15,1,1,feni city,yes,14240.75,0
1326.02,3,1,lakshmipur city,no,25561.95,0
1194.33,3,2,raipur city,yes,22561.45,3
1248.33,2,2,raipur city,yes,22514.92,1
1070.93,2,1,feni city,yes,17486.39,2
827.22,2,2,lakshmipur city,no,15937.71,0
1437.37,5,4,lakshmipur city,no,30000.0,3
964.71,3,3,noakhali city,yes,30000.0,2
1199.35,2,2,noakhali city,yes,19225.99,0
1137.79,3,2,noakhali city,yes,23449.59,3
1741.25,4,2,lakshmipur city,yes,30000.0,3
1053.74,2,1,lakshmipur city,yes,16148.53,0
1482.57,3,1,noakhali city,yes,30000.0,3
941.45,2,1,lakshmipur city,no,14240.03,0
1164.61,2,2,noakhali city,yes,26226.89,1
1445.16,3,3,noakhali city,yes,30000.0,2
1733.35,5,2,lakshmipur city,yes,30000.0,0
1082.42,3,1,raipur city,yes,21873.66,1
946.8,2,1,raipur city,no,15714.13,0
1064.24,3,1,noakhali city,yes,26108.31,1
740.49,2,2,noakhali city,yes,22027.76,1
894.85,3,1,feni city,yes,19344.2,2
1020.58,3,3,noakhali city,yes,24731.05,0
1249.85,3,3,raipur city,yes,26654.46,2
1298.91,3,3,feni city,yes,20488.87,0
1304.32,5,2,noakhali city,yes,30000.0,5
990.31,2,1,lakshmipur city,yes,16966.84,0
746.25,2,2,feni city,yes,18963.63,1
991.77,2,2,raipur city,yes,18385.58,0
1092.6,2,1,lakshmipur city,yes,22403.91,2
1042.45,2,1,feni city,yes,17312.09,0
836.69,1,1,raipur city,yes,10763.91,1
929.51,1,1,lakshmipur city,yes,16665.84,0
916.02,2,1,noakhali city,no,17641.5,0
906.8,2,2,lakshmipur city,yes,16043.83,1
713.8,1,1,noakhali city,yes,12940.51,0
1669.22,4,2,feni city,yes,30000.0,4
1701.64,4,1,raipur city,no,22459.76,2
1142.99,3,2,raipur city,yes,21456.29,2
1405.98,4,2,raipur city,yes,26518.1,2
1413.58,5,2,feni city,no,30000.0,4
789.35,2,1,raipur city,yes,13002.3,2
1112.44,3,3,lakshmipur city,no,28113.73,0
875.34,2,1,lakshmipur city,yes,19066.28,0
1403.32,3,3,lakshmipur city,yes,27345.08,0
946.77,2,2,noakhali city,no,22755.66,1
1056.16,3,2,feni city,yes,23498.39,2
1471.17,4,2,feni city,yes,23144.14,2
1632.67,4,2,raipur city,no,21505.89,0
1304.82,3,1,raipur city,yes,16526.78,0
1174.8,4,4,noakhali city,yes,30000.0,1
1364.39,4,4,raipur city,yes,30000.0,2
1139.65,3,3,lakshmipur city,no,23563.91,1
974.32,2,1,noakhali city,no,18722.73,2
1413.72,4,1,feni city,yes,30000.0,2
1099.34,3,2,feni city,yes,18403.74,1
1646.91,5,3,raipur city,yes,26564.21,3
1111.05,2,2,noakhali city,yes,28503.58,1
889.34,2,2,noakhali city,no,19801.05,0
1322.16,4,4,noakhali city,yes,30000.0,3
1035.52,2,2,lakshmipur city,no,18039.72,0
1227.35,4,3,raipur city,no,18016.75,0
854.4,1,1,noakhali city,yes,19481.51,1
1023.05,3,3,raipur city,no,22002.73,0
809.39,2,2,lakshmipur city,no,14554.05,0
1203.04,3,1,feni city,yes,24603.15,2
1461.69,4,3,raipur city,yes,29691.85,2
1053.75,3,3,noakhali city,yes,26451.92,1
1113.66,2,2,feni city,no,22084.35,2
885.07,2,1,feni city,no,18730.37,2
1027.76,3,2,feni city,yes,17210.49,1
952.82,2,2,noakhali city,yes,18900.62,1
1434.75,4,4,noakhali city,yes,30000.0,2
1179.57,2,1,raipur city,yes,14461.98,0
1003.3,2,1,noakhali city,no,20791.43,0
1112.0,2,2,feni city,yes,24608.07,2
1044.47,2,2,raipur city,yes,17060.41,2
1589.34,4,4,raipur city,yes,30000.0,4
1056.81,3,2,lakshmipur city,yes,23805.63,3
1107.26,3,3,feni city,yes,24347.13,0
1502.28,5,3,noakhali city,yes,30000.0,5
667.29,1,1,lakshmipur city,no,12285.75,0
586.31,1,1,raipur city,yes,10541.54,1
833.52,2,1,feni city,yes,18270.43,1
1249.43,4,1,noakhali city,no,25387.74,1
1493.3,3,2,raipur city,yes,26920.91,2
1223.22,2,2,raipur city,no,20515.05,0
1486.88,4,4,lakshmipur city,yes,30000.0,2
860.19,2,1,noakhali city,no,15638.47,0
1291.94,4,2,noakhali city,no,29132.41,4
1116.69,3,3,lakshmipur city,yes,29756.19,3
1042.82,2,1,feni city,yes,19935.36,2
920.47,1,1,noakhali city,yes,18447.48,1
1222.81,3,2,lakshmipur city,yes,26923.21,2
1258.18,3,2,feni city,yes,25713.71,0
1054.85,3,1,feni city,yes,18729.56,2
954.51,2,2,raipur city,yes,19441.41,1
896.25,2,2,raipur city,no,11725.4,0
1110.0,3,3,feni city,yes,22782.22,1
1209.81,3,2,lakshmipur city,yes,22759.41,2
1337.99,3,1,raipur city,yes,22672.26,0
959.91,2,1,feni city,yes,20510.95,2
913.7,2,2,feni city,yes,20017.41,2
967.27,2,1,noakhali city,yes,19682.97,0
1129.21,2,1,raipur city,no,19337.05,2
1063.51,2,2,lakshmipur city,no,18491.12,0
1245.9,3,2,raipur city,no,22004.76,2
1102.74,2,1,noakhali city,no,18893.67,0
1111.11,3,1,feni city,yes,20390.54,3
1612.7,4,1,lakshmipur city,no,29550.48,1
958.7,3,2,feni city,yes,20326.88,2
910.88,1,1,lakshmipur city,yes,19266.54,1
887.62,2,1,lakshmipur city,yes,17957.35,0
841.18,1,1,feni city,no,13157.98,0
1372.56,4,3,feni city,yes,26359.95,0
1411.95,4,1,noakhali city,yes,30000.0,3
1403.95,3,3,lakshmipur city,yes,25412.45,3
946.16,2,1,feni city,yes,18231.95,2
1551.61,3,2,raipur city,yes,21901.96,
1044.79,2,2,feni city,yes,24413.97,2
1068.96,2,2,feni city,yes,19431.64,1
796.53,2,2,noakhali city,yes,17000.92,0
1060.1,3,2,feni city,yes,16495.92,0
1373.2,3,3,noakhali city,no,27635.07,1
696.51,2,1,lakshmipur city,yes,16229.8,2
730.15,2,1,noakhali city,yes,17236.26,0
1037.57,2,1,raipur city,yes,15804.67,0
1103.65,2,2,lakshmipur city,no,16935.01,0
1388.69,4,2,feni city,yes,27095.18,3
1330.45,2,2,feni city,yes,25174.4,1
1166.81,4,3,lakshmipur city,yes,25302.16,3
1145.72,2,2,feni city,yes,20106.36,2
1062.91,2,2,lakshmipur city,no,23151.76,1
987.66,2,2,feni city,yes,21054.35,0
1435.5,3,2,raipur city,yes,19287.92,1
1378.71,3,3,noakhali city,yes,30000.0,1
1006.34,3,2,raipur city,no,22963.56,3
1058.5,2,2,noakhali city,no,22763.99,1
1389.68,3,1,raipur city,yes,16908.17,1
603.26,1,1,noakhali city,yes,13192.72,0
1180.54,2,1,lakshmipur city,yes,21283.34,1
1100.73,2,2,feni city,yes,17023.99,0
1292.24,3,1,raipur city,no,17174.87,3
1252.7,3,3,lakshmipur city,yes,27324.96,2
1268.22,3,2,raipur city,yes,17592.15,1
1273.91,3,3,raipur city,yes,18357.28,1
954.39,2,2,lakshmipur city,no,20575.94,1
1337.63,3,3,noakhali city,no,26934.64,3
898.55,2,2,raipur city,yes,15143.52,1
1295.93,3,1,raipur city,yes,17104.32,2
1498.25,4,4,noakhali city,no,30000.0,1
1035.35,3,2,lakshmipur city,yes,19064.13,1
1276.19,3,2,noakhali city,yes,27486.94,1
999.48,2,2,lakshmipur city,no,21130.98,2
1475.88,4,3,feni city,yes,25869.91,0
1202.38,2,1,lakshmipur city,yes,20504.89,1
860.12,2,2,feni city,no,17535.49,1
1209.44,3,1,noakhali city,no,20130.81,1
1349.93,4,4,raipur city,yes,20979.79,0
926.25,2,1,lakshmipur city,yes,14793.06,0
1209.33,2,1,lakshmipur city,yes,25048.6,1
1042.71,3,1,noakhali city,no,21713.72,3
1238.37,3,1,lakshmipur city,yes,20585.25,2
1257.93,3,1,lakshmipur city,yes,22695.26,1
1195.15,3,3,feni city,yes,29240.34,3
1283.3,4,1,noakhali city,yes,30000.0,2
1291.88,3,3,noakhali city,no,29385.22,2
1661.47,5,4,raipur city,yes,29819.16,1
841.78,2,1,feni city,yes,14611.32,2
959.87,2,2,noakhali city,yes,25159.21,0
1279.82,3,3,lakshmipur city,yes,25332.1,1
1310.34,3,2,raipur city,no,25441.97,3
967.85,2,1,noakhali city,no,18872.89,2
1755.38,5,2,raipur city,yes,30000.0,4
823.02,1,1,noakhali city,yes,18702.57,1
980.32,1,1,noakhali city,yes,19428.81,1
1066.67,3,2,noakhali city,yes,20033.0,0
1163.91,3,1,noakhali city,yes,30000.0,1
1570.35,5,1,noakhali city,yes,30000.0,0
1035.46,1,1,lakshmipur city,yes,18111.2,1
752.14,2,1,noakhali city,yes,15685.54,2
1609.27,3,1,noakhali city,yes,30000.0,2
795.49,2,1,raipur city,yes,12976.19,1
1319.43,3,3,raipur city,yes,25617.41,0
1218.84,3,1,noakhali city,yes,24283.03,3
1472.27,3,3,noakhali city,yes,30000.0,0
744.9,2,2,noakhali city,yes,21067.07,2
1036.41,3,2,raipur city,yes,22955.83,1
1522.44,3,3,raipur city,yes,29317.35,1
1066.67,2,2,lakshmipur city,yes,20124.65,2
848.81,3,1,lakshmipur city,yes,25310.9,3
1651.09,5,3,lakshmipur city,yes,30000.0,0
1055.92,2,2,noakhali city,yes,28730.92,2
889.13,2,1,raipur city,no,13077.96,1
1567.0,5,3,lakshmipur city,yes,30000.0,0
981.92,2,2,feni city,no,21332.91,1
715.03,1,1,noakhali city,no,15015.15,0
1477.66,4,3,raipur city,no,19829.87,0
1099.05,3,2,feni city,no,18058.37,2
1170.89,2,2,raipur city,no,16799.88,1
1057.05,3,1,raipur city,yes,15425.21,1
997.66,2,1,feni city,yes,18383.5,0
1038.53,3,2,feni city,yes,19599.0,1
1230.14,3,2,lakshmipur city,yes,30000.0,2
948.02,2,2,feni city,no,18223.76,2
1716.74,5,1,lakshmipur city,yes,30000.0,0
1128.04,3,3,feni city,yes,21272.24,0
926.0,2,2,noakhali city,no,23265.38,2
1613.5,5,4,lakshmipur city,yes,30000.0,3
860.77,2,1,raipur city,no,16924.77,2
1261.41,2,1,feni city,yes,22387.55,0
1021.33,2,2,raipur city,yes,14453.17,1
1465.91,4,3,feni city,yes,29958.36,0
972.76,2,2,raipur city,no,15944.48,2
1405.37,4,4,feni city,yes,30000.0,3
1363.97,4,1,lakshmipur city,yes,24725.07,3
1539.65,4,1,raipur city,yes,26235.88,0
1593.02,4,1,lakshmipur city,yes,30000.0,4
1202.15,3,2,raipur city,yes,18893.66,0
1082.91,2,2,raipur city,yes,16920.88,0
737.01,3,1,raipur city,yes,16898.06,0
1717.49,4,4,noakhali city,yes,30000.0,2
721.94,1,1,noakhali city,yes,17978.42,1
1396.23,3,2,noakhali city,yes,30000.0,3
